observationID,scientificName,minTimestamp,maxTimestamp,deploymentID
fb662fab-d94e-490e-8b09-a617daab6383,Mustela putorius,2020-06-23T23:33:57Z,2020-06-23T23:33:57Z,577b543a-2cf1-4b23-b6d2-cda7e2eac372
fb662fab-d94e-490e-8b09-a617daab6383,Mustela putorius,2020-06-23T23:33:57Z,2020-06-23T23:33:57Z,577b543a-2cf1-4b23-b6d2-cda7e2eac372
fb662fab-d94e-490e-8b09-a617daab6383,Mustela putorius,2020-06-23T23:33:58Z,2020-06-23T23:33:58Z,577b543a-2cf1-4b23-b6d2-cda7e2eac372
fb662fab-d94e-490e-8b09-a617daab6383,Mustela putorius,2020-06-23T23:33:58Z,2020-06-23T23:33:58Z,577b543a-2cf1-4b23-b6d2-cda7e2eac372
477b2f9d-33b4-47e3-8f8e-91d8247e2c05,Vulpes vulpes,2020-06-26T02:09:25Z,2020-06-26T02:09:25Z,577b543a-2cf1-4b23-b6d2-cda7e2eac372
477b2f9d-33b4-47e3-8f8e-91d8247e2c05,Vulpes vulpes,2020-06-26T02:09:25Z,2020-06-26T02:09:25Z,577b543a-2cf1-4b23-b6d2-cda7e2eac372
477b2f9d-33b4-47e3-8f8e-91d8247e2c05,Vulpes vulpes,2020-06-26T02:09:26Z,2020-06-26T02:09:26Z,577b543a-2cf1-4b23-b6d2-cda7e2eac372
477b2f9d-33b4-47e3-8f8e-91d8247e2c05,Vulpes vulpes,2020-06-26T02:09:27Z,2020-06-26T02:09:27Z,577b543a-2cf1-4b23-b6d2-cda7e2eac372
477b2f9d-33b4-47e3-8f8e-91d8247e2c05,Vulpes vulpes,2020-06-26T02:09:27Z,2020-06-26T02:09:27Z,577b543a-2cf1-4b23-b6d2-cda7e2eac372
477b2f9d-33b4-47e3-8f8e-91d8247e2c05,Vulpes vulpes,2020-06-26T02:09:28Z,2020-06-26T02:09:28Z,577b543a-2cf1-4b23-b6d2-cda7e2eac372
477b2f9d-33b4-47e3-8f8e-91d8247e2c05,Vulpes vulpes,2020-06-26T02:09:28Z,2020-06-26T02:09:28Z,577b543a-2cf1-4b23-b6d2-cda7e2eac372
477b2f9d-33b4-47e3-8f8e-91d8247e2c05,Vulpes vulpes,2020-06-26T02:09:29Z,2020-06-26T02:09:29Z,577b543a-2cf1-4b23-b6d2-cda7e2eac372
477b2f9d-33b4-47e3-8f8e-91d8247e2c05,Vulpes vulpes,2020-06-26T02:09:30Z,2020-06-26T02:09:30Z,577b543a-2cf1-4b23-b6d2-cda7e2eac372
477b2f9d-33b4-47e3-8f8e-91d8247e2c05,Vulpes vulpes,2020-06-26T02:09:30Z,2020-06-26T02:09:30Z,577b543a-2cf1-4b23-b6d2-cda7e2eac372
dfdc4c48-3702-4650-aa02-3395257fb9b0,Martes foina,2020-06-28T22:01:12Z,2020-06-28T22:01:12Z,577b543a-2cf1-4b23-b6d2-cda7e2eac372
dfdc4c48-3702-4650-aa02-3395257fb9b0,Martes foina,2020-06-28T22:01:13Z,2020-06-28T22:01:13Z,577b543a-2cf1-4b23-b6d2-cda7e2eac372
dfdc4c48-3702-4650-aa02-3395257fb9b0,Martes foina,2020-06-28T22:01:13Z,2020-06-28T22:01:13Z,577b543a-2cf1-4b23-b6d2-cda7e2eac372
dfdc4c48-3702-4650-aa02-3395257fb9b0,Martes foina,2020-06-28T22:01:14Z,2020-06-28T22:01:14Z,577b543a-2cf1-4b23-b6d2-cda7e2eac372
dfdc4c48-3702-4650-aa02-3395257fb9b0,Martes foina,2020-06-28T22:01:15Z,2020-06-28T22:01:15Z,577b543a-2cf1-4b23-b6d2-cda7e2eac372
dfdc4c48-3702-4650-aa02-3395257fb9b0,Martes foina,2020-06-28T22:01:15Z,2020-06-28T22:01:15Z,577b543a-2cf1-4b23-b6d2-cda7e2eac372
dfdc4c48-3702-4650-aa02-3395257fb9b0,Martes foina,2020-06-28T22:01:16Z,2020-06-28T22:01:16Z,577b543a-2cf1-4b23-b6d2-cda7e2eac372
dfdc4c48-3702-4650-aa02-3395257fb9b0,Martes foina,2020-06-28T22:01:16Z,2020-06-28T22:01:16Z,577b543a-2cf1-4b23-b6d2-cda7e2eac372
dfdc4c48-3702-4650-aa02-3395257fb9b0,Martes foina,2020-06-28T22:01:17Z,2020-06-28T22:01:17Z,577b543a-2cf1-4b23-b6d2-cda7e2eac372
dfdc4c48-3702-4650-aa02-3395257fb9b0,Martes foina,2020-06-28T22:01:18Z,2020-06-28T22:01:18Z,577b543a-2cf1-4b23-b6d2-cda7e2eac372
ae1cab0f-e028-4320-91ce-ddb79d9806dd,,2020-06-28T23:00:00Z,2020-06-28T23:00:00Z,577b543a-2cf1-4b23-b6d2-cda7e2eac372
9e191d10-544e-42ea-9935-b55df95a1dd3,Mustela putorius,2020-06-28T23:33:16Z,2020-06-28T23:33:16Z,577b543a-2cf1-4b23-b6d2-cda7e2eac372
9e191d10-544e-42ea-9935-b55df95a1dd3,Mustela putorius,2020-06-28T23:33:17Z,2020-06-28T23:33:17Z,577b543a-2cf1-4b23-b6d2-cda7e2eac372
9e191d10-544e-42ea-9935-b55df95a1dd3,Mustela putorius,2020-06-28T23:33:17Z,2020-06-28T23:33:17Z,577b543a-2cf1-4b23-b6d2-cda7e2eac372
9e191d10-544e-42ea-9935-b55df95a1dd3,Mustela putorius,2020-06-28T23:33:18Z,2020-06-28T23:33:18Z,577b543a-2cf1-4b23-b6d2-cda7e2eac372
9e191d10-544e-42ea-9935-b55df95a1dd3,Mustela putorius,2020-06-28T23:33:19Z,2020-06-28T23:33:19Z,577b543a-2cf1-4b23-b6d2-cda7e2eac372
9e191d10-544e-42ea-9935-b55df95a1dd3,Mustela putorius,2020-06-28T23:33:19Z,2020-06-28T23:33:19Z,577b543a-2cf1-4b23-b6d2-cda7e2eac372
9e191d10-544e-42ea-9935-b55df95a1dd3,Mustela putorius,2020-06-28T23:33:20Z,2020-06-28T23:33:20Z,577b543a-2cf1-4b23-b6d2-cda7e2eac372
9e191d10-544e-42ea-9935-b55df95a1dd3,Mustela putorius,2020-06-28T23:33:20Z,2020-06-28T23:33:20Z,577b543a-2cf1-4b23-b6d2-cda7e2eac372
9e191d10-544e-42ea-9935-b55df95a1dd3,Mustela putorius,2020-06-28T23:33:21Z,2020-06-28T23:33:21Z,577b543a-2cf1-4b23-b6d2-cda7e2eac372
9e191d10-544e-42ea-9935-b55df95a1dd3,Mustela putorius,2020-06-28T23:33:22Z,2020-06-28T23:33:22Z,577b543a-2cf1-4b23-b6d2-cda7e2eac372
a0431321-b705-4598-9f89-47328fc437a9,Ardea cinerea,2021-03-27T20:38:18Z,2021-03-27T20:38:18Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
a0431321-b705-4598-9f89-47328fc437a9,Ardea cinerea,2021-03-27T20:38:18Z,2021-03-27T20:38:18Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
a0431321-b705-4598-9f89-47328fc437a9,Ardea cinerea,2021-03-27T20:38:19Z,2021-03-27T20:38:19Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
a0431321-b705-4598-9f89-47328fc437a9,Ardea cinerea,2021-03-27T20:38:20Z,2021-03-27T20:38:20Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
a0431321-b705-4598-9f89-47328fc437a9,Ardea cinerea,2021-03-27T20:38:20Z,2021-03-27T20:38:20Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
a0431321-b705-4598-9f89-47328fc437a9,Ardea cinerea,2021-03-27T20:38:21Z,2021-03-27T20:38:21Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
a0431321-b705-4598-9f89-47328fc437a9,Ardea cinerea,2021-03-27T20:38:21Z,2021-03-27T20:38:21Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
a0431321-b705-4598-9f89-47328fc437a9,Ardea cinerea,2021-03-27T20:38:22Z,2021-03-27T20:38:22Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
a0431321-b705-4598-9f89-47328fc437a9,Ardea cinerea,2021-03-27T20:38:23Z,2021-03-27T20:38:23Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
a0431321-b705-4598-9f89-47328fc437a9,Ardea cinerea,2021-03-27T20:38:23Z,2021-03-27T20:38:23Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
e5690234-0644-42cd-be96-dcc69939c68d:seq,,2021-03-31T22:59:15Z,2021-03-31T22:59:15Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
e5690234-0644-42cd-be96-dcc69939c68d:seq,,2021-03-31T22:59:16Z,2021-03-31T22:59:16Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
e5690234-0644-42cd-be96-dcc69939c68d:seq,,2021-03-31T22:59:16Z,2021-03-31T22:59:16Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
e5690234-0644-42cd-be96-dcc69939c68d:seq,,2021-03-31T22:59:17Z,2021-03-31T22:59:17Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
e5690234-0644-42cd-be96-dcc69939c68d:seq,,2021-03-31T22:59:18Z,2021-03-31T22:59:18Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
e5690234-0644-42cd-be96-dcc69939c68d:seq,,2021-03-31T22:59:18Z,2021-03-31T22:59:18Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
e5690234-0644-42cd-be96-dcc69939c68d:seq,,2021-03-31T22:59:19Z,2021-03-31T22:59:19Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
e5690234-0644-42cd-be96-dcc69939c68d:seq,,2021-03-31T22:59:19Z,2021-03-31T22:59:19Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
e5690234-0644-42cd-be96-dcc69939c68d:seq,,2021-03-31T22:59:20Z,2021-03-31T22:59:20Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
e5690234-0644-42cd-be96-dcc69939c68d:seq,,2021-03-31T22:59:21Z,2021-03-31T22:59:21Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
cb30a896-50c2-473e-9985-0c0c5b468bd0,Ardea,2021-04-05T19:08:33Z,2021-04-05T19:08:33Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
cb30a896-50c2-473e-9985-0c0c5b468bd0,Ardea,2021-04-05T19:08:34Z,2021-04-05T19:08:34Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
cb30a896-50c2-473e-9985-0c0c5b468bd0,Ardea,2021-04-05T19:08:34Z,2021-04-05T19:08:34Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
cb30a896-50c2-473e-9985-0c0c5b468bd0,Ardea,2021-04-05T19:08:35Z,2021-04-05T19:08:35Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
cb30a896-50c2-473e-9985-0c0c5b468bd0,Ardea,2021-04-05T19:08:35Z,2021-04-05T19:08:35Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
cb30a896-50c2-473e-9985-0c0c5b468bd0,Ardea,2021-04-05T19:08:36Z,2021-04-05T19:08:36Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
cb30a896-50c2-473e-9985-0c0c5b468bd0,Ardea,2021-04-05T19:08:37Z,2021-04-05T19:08:37Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
cb30a896-50c2-473e-9985-0c0c5b468bd0,Ardea,2021-04-05T19:08:37Z,2021-04-05T19:08:37Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
cb30a896-50c2-473e-9985-0c0c5b468bd0,Ardea,2021-04-05T19:08:38Z,2021-04-05T19:08:38Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
cb30a896-50c2-473e-9985-0c0c5b468bd0,Ardea,2021-04-05T19:08:38Z,2021-04-05T19:08:38Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
bb027d7e-5801-4e70-950f-1f1972046962,Ardea,2021-04-11T19:43:09Z,2021-04-11T19:43:09Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
bb027d7e-5801-4e70-950f-1f1972046962,Ardea,2021-04-11T19:43:10Z,2021-04-11T19:43:10Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
bb027d7e-5801-4e70-950f-1f1972046962,Ardea,2021-04-11T19:43:10Z,2021-04-11T19:43:10Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
bb027d7e-5801-4e70-950f-1f1972046962,Ardea,2021-04-11T19:43:11Z,2021-04-11T19:43:11Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
bb027d7e-5801-4e70-950f-1f1972046962,Ardea,2021-04-11T19:43:12Z,2021-04-11T19:43:12Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
bb027d7e-5801-4e70-950f-1f1972046962,Ardea,2021-04-11T19:43:12Z,2021-04-11T19:43:12Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
bb027d7e-5801-4e70-950f-1f1972046962,Ardea,2021-04-11T19:43:13Z,2021-04-11T19:43:13Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
bb027d7e-5801-4e70-950f-1f1972046962,Ardea,2021-04-11T19:43:13Z,2021-04-11T19:43:13Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
bb027d7e-5801-4e70-950f-1f1972046962,Ardea,2021-04-11T19:43:14Z,2021-04-11T19:43:14Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
bb027d7e-5801-4e70-950f-1f1972046962,Ardea,2021-04-11T19:43:15Z,2021-04-11T19:43:15Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
962dff14-1233-4ed1-ac89-7baf54bc19e7:seq,,2021-04-18T21:24:42Z,2021-04-18T21:24:42Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
962dff14-1233-4ed1-ac89-7baf54bc19e7:seq,,2021-04-18T21:24:44Z,2021-04-18T21:24:44Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
962dff14-1233-4ed1-ac89-7baf54bc19e7:seq,,2021-04-18T21:24:45Z,2021-04-18T21:24:45Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
962dff14-1233-4ed1-ac89-7baf54bc19e7:seq,,2021-04-18T21:24:46Z,2021-04-18T21:24:46Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
962dff14-1233-4ed1-ac89-7baf54bc19e7:seq,,2021-04-18T21:24:47Z,2021-04-18T21:24:47Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
962dff14-1233-4ed1-ac89-7baf54bc19e7:seq,,2021-04-18T21:24:47Z,2021-04-18T21:24:47Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
962dff14-1233-4ed1-ac89-7baf54bc19e7:seq,,2021-04-18T21:24:48Z,2021-04-18T21:24:48Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
962dff14-1233-4ed1-ac89-7baf54bc19e7:seq,,2021-04-18T21:24:48Z,2021-04-18T21:24:48Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
962dff14-1233-4ed1-ac89-7baf54bc19e7:seq,,2021-04-18T21:24:49Z,2021-04-18T21:24:49Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
962dff14-1233-4ed1-ac89-7baf54bc19e7:seq,,2021-04-18T21:24:50Z,2021-04-18T21:24:50Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
962dff14-1233-4ed1-ac89-7baf54bc19e7:seq,,2021-04-18T21:24:52Z,2021-04-18T21:24:52Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
962dff14-1233-4ed1-ac89-7baf54bc19e7:seq,,2021-04-18T21:24:53Z,2021-04-18T21:24:53Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
962dff14-1233-4ed1-ac89-7baf54bc19e7:seq,,2021-04-18T21:24:55Z,2021-04-18T21:24:55Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
962dff14-1233-4ed1-ac89-7baf54bc19e7:seq,,2021-04-18T21:24:56Z,2021-04-18T21:24:56Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
962dff14-1233-4ed1-ac89-7baf54bc19e7:seq,,2021-04-18T21:24:56Z,2021-04-18T21:24:56Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
962dff14-1233-4ed1-ac89-7baf54bc19e7:seq,,2021-04-18T21:24:57Z,2021-04-18T21:24:57Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
962dff14-1233-4ed1-ac89-7baf54bc19e7:seq,,2021-04-18T21:24:58Z,2021-04-18T21:24:58Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
962dff14-1233-4ed1-ac89-7baf54bc19e7:seq,,2021-04-18T21:24:59Z,2021-04-18T21:24:59Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
962dff14-1233-4ed1-ac89-7baf54bc19e7:seq,,2021-04-18T21:25:00Z,2021-04-18T21:25:00Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
962dff14-1233-4ed1-ac89-7baf54bc19e7:seq,,2021-04-18T21:25:00Z,2021-04-18T21:25:00Z,62c200a9-0e03-4495-bcd8-032944f6f5a1
a920d76c-4e93-497b-b14b-e1322641784e,,2019-10-09T13:18:07Z,2019-10-09T13:18:07Z,7ca633fa-64f8-4cfc-a628-6b0c419056d7
a920d76c-4e93-497b-b14b-e1322641784e,,2019-10-09T13:18:09Z,2019-10-09T13:18:09Z,7ca633fa-64f8-4cfc-a628-6b0c419056d7
a920d76c-4e93-497b-b14b-e1322641784e,,2019-10-09T13:18:11Z,2019-10-09T13:18:11Z,7ca633fa-64f8-4cfc-a628-6b0c419056d7
a920d76c-4e93-497b-b14b-e1322641784e,,2019-10-09T13:18:12Z,2019-10-09T13:18:12Z,7ca633fa-64f8-4cfc-a628-6b0c419056d7
a920d76c-4e93-497b-b14b-e1322641784e,,2019-10-09T13:18:14Z,2019-10-09T13:18:14Z,7ca633fa-64f8-4cfc-a628-6b0c419056d7
a920d76c-4e93-497b-b14b-e1322641784e,,2019-10-09T13:18:17Z,2019-10-09T13:18:17Z,7ca633fa-64f8-4cfc-a628-6b0c419056d7
a920d76c-4e93-497b-b14b-e1322641784e,,2019-10-09T13:18:22Z,2019-10-09T13:18:22Z,7ca633fa-64f8-4cfc-a628-6b0c419056d7
a920d76c-4e93-497b-b14b-e1322641784e,,2019-10-09T13:18:24Z,2019-10-09T13:18:24Z,7ca633fa-64f8-4cfc-a628-6b0c419056d7
a920d76c-4e93-497b-b14b-e1322641784e,,2019-10-09T13:18:27Z,2019-10-09T13:18:27Z,7ca633fa-64f8-4cfc-a628-6b0c419056d7
a920d76c-4e93-497b-b14b-e1322641784e,,2019-10-09T13:18:27Z,2019-10-09T13:18:27Z,7ca633fa-64f8-4cfc-a628-6b0c419056d7
a920d76c-4e93-497b-b14b-e1322641784e,,2019-10-09T13:19:00Z,2019-10-09T13:19:00Z,7ca633fa-64f8-4cfc-a628-6b0c419056d7
a920d76c-4e93-497b-b14b-e1322641784e,,2019-10-09T13:19:01Z,2019-10-09T13:19:01Z,7ca633fa-64f8-4cfc-a628-6b0c419056d7
a920d76c-4e93-497b-b14b-e1322641784e,,2019-10-09T13:19:02Z,2019-10-09T13:19:02Z,7ca633fa-64f8-4cfc-a628-6b0c419056d7
a920d76c-4e93-497b-b14b-e1322641784e,,2019-10-09T13:19:03Z,2019-10-09T13:19:03Z,7ca633fa-64f8-4cfc-a628-6b0c419056d7
a920d76c-4e93-497b-b14b-e1322641784e,,2019-10-09T13:19:03Z,2019-10-09T13:19:03Z,7ca633fa-64f8-4cfc-a628-6b0c419056d7
a920d76c-4e93-497b-b14b-e1322641784e,,2019-10-09T13:19:04Z,2019-10-09T13:19:04Z,7ca633fa-64f8-4cfc-a628-6b0c419056d7
a920d76c-4e93-497b-b14b-e1322641784e,,2019-10-09T13:19:04Z,2019-10-09T13:19:04Z,7ca633fa-64f8-4cfc-a628-6b0c419056d7
a920d76c-4e93-497b-b14b-e1322641784e,,2019-10-09T13:19:05Z,2019-10-09T13:19:05Z,7ca633fa-64f8-4cfc-a628-6b0c419056d7
a920d76c-4e93-497b-b14b-e1322641784e,,2019-10-09T13:19:06Z,2019-10-09T13:19:06Z,7ca633fa-64f8-4cfc-a628-6b0c419056d7
a920d76c-4e93-497b-b14b-e1322641784e,,2019-10-09T13:19:06Z,2019-10-09T13:19:06Z,7ca633fa-64f8-4cfc-a628-6b0c419056d7
c072cd03-0af5-429b-8d84-b7709d61a6c6,Homo sapiens,2019-10-23T10:19:44Z,2019-10-23T10:19:44Z,7ca633fa-64f8-4cfc-a628-6b0c419056d7
c072cd03-0af5-429b-8d84-b7709d61a6c6,Homo sapiens,2019-10-23T10:19:45Z,2019-10-23T10:19:45Z,7ca633fa-64f8-4cfc-a628-6b0c419056d7
c072cd03-0af5-429b-8d84-b7709d61a6c6,Homo sapiens,2019-10-23T10:19:46Z,2019-10-23T10:19:46Z,7ca633fa-64f8-4cfc-a628-6b0c419056d7
c072cd03-0af5-429b-8d84-b7709d61a6c6,Homo sapiens,2019-10-23T10:19:46Z,2019-10-23T10:19:46Z,7ca633fa-64f8-4cfc-a628-6b0c419056d7
c072cd03-0af5-429b-8d84-b7709d61a6c6,Homo sapiens,2019-10-23T10:19:47Z,2019-10-23T10:19:47Z,7ca633fa-64f8-4cfc-a628-6b0c419056d7
c072cd03-0af5-429b-8d84-b7709d61a6c6,Homo sapiens,2019-10-23T10:19:47Z,2019-10-23T10:19:47Z,7ca633fa-64f8-4cfc-a628-6b0c419056d7
c072cd03-0af5-429b-8d84-b7709d61a6c6,Homo sapiens,2019-10-23T10:19:48Z,2019-10-23T10:19:48Z,7ca633fa-64f8-4cfc-a628-6b0c419056d7
c072cd03-0af5-429b-8d84-b7709d61a6c6,Homo sapiens,2019-10-23T10:19:49Z,2019-10-23T10:19:49Z,7ca633fa-64f8-4cfc-a628-6b0c419056d7
c072cd03-0af5-429b-8d84-b7709d61a6c6,Homo sapiens,2019-10-23T10:19:49Z,2019-10-23T10:19:49Z,7ca633fa-64f8-4cfc-a628-6b0c419056d7
c072cd03-0af5-429b-8d84-b7709d61a6c6,Homo sapiens,2019-10-23T10:19:50Z,2019-10-23T10:19:50Z,7ca633fa-64f8-4cfc-a628-6b0c419056d7
f06a8237-cdb0-4d3d-80ce-b35d52a4d7c6,,2019-10-23T11:59:56Z,2019-10-23T11:59:56Z,7ca633fa-64f8-4cfc-a628-6b0c419056d7
f06a8237-cdb0-4d3d-80ce-b35d52a4d7c6,,2019-10-23T11:59:58Z,2019-10-23T11:59:58Z,7ca633fa-64f8-4cfc-a628-6b0c419056d7
f06a8237-cdb0-4d3d-80ce-b35d52a4d7c6,,2019-10-23T11:59:59Z,2019-10-23T11:59:59Z,7ca633fa-64f8-4cfc-a628-6b0c419056d7
f06a8237-cdb0-4d3d-80ce-b35d52a4d7c6,,2019-10-23T12:00:02Z,2019-10-23T12:00:02Z,7ca633fa-64f8-4cfc-a628-6b0c419056d7
f06a8237-cdb0-4d3d-80ce-b35d52a4d7c6,,2019-10-23T12:00:04Z,2019-10-23T12:00:04Z,7ca633fa-64f8-4cfc-a628-6b0c419056d7
f06a8237-cdb0-4d3d-80ce-b35d52a4d7c6,,2019-10-23T12:00:04Z,2019-10-23T12:00:04Z,7ca633fa-64f8-4cfc-a628-6b0c419056d7
f06a8237-cdb0-4d3d-80ce-b35d52a4d7c6,,2019-10-23T12:00:08Z,2019-10-23T12:00:08Z,7ca633fa-64f8-4cfc-a628-6b0c419056d7
f06a8237-cdb0-4d3d-80ce-b35d52a4d7c6,,2019-10-23T12:00:11Z,2019-10-23T12:00:11Z,7ca633fa-64f8-4cfc-a628-6b0c419056d7
f06a8237-cdb0-4d3d-80ce-b35d52a4d7c6,,2019-10-23T12:00:15Z,2019-10-23T12:00:15Z,7ca633fa-64f8-4cfc-a628-6b0c419056d7
f06a8237-cdb0-4d3d-80ce-b35d52a4d7c6,,2019-10-23T12:00:16Z,2019-10-23T12:00:16Z,7ca633fa-64f8-4cfc-a628-6b0c419056d7
